fid,InputID,TargetID,Distance
"827","99164","43607",2719081.80797575
"828","99164","41274",2970821.25423824
"829","99164","41301",2926369.95650706
"830","99164","41311",2918258.87283623
"831","99164","41314",2932601.49252832
"832","99164","41317",2965483.30764496
"833","99164","41332",2930185.40737222
"834","99164","41339",2952322.97609045
"835","99164","41348",2957857.63817886
"836","99164","41352",2933132.6542454
"837","99164","41360",2912799.65685046
"838","99164","41365",2917038.9865043
"839","99164","41366",2954831.14744533
"840","99164","41367",2964506.46121249
"841","99164","41385",2941535.58678269
"842","99164","73165",2080379.33843487
"843","99164","72002",2459026.11697137
"844","99164","73169",2058737.00631114
"845","99164","72003",2558118.70505314
"846","99164","84405",745783.563134897
"847","99164","73170",2068911.05896396
"848","99164","73173",2062830.64430388
"849","99164","73179",2055304.47058516
"850","99164","72004",2538833.13171758
"851","99164","72005",2500707.41240339
"852","99164","84414",729984.629998414
"853","99164","72006",2500945.02732575
"854","99164","72007",2473225.41686737
"855","99164","84501",951839.771552677
"856","99164","72010",2482609.84361004
"857","99164","84511",1201189.18385506
"858","99164","72011",2473945.93447146
"859","99164","84512",1235891.27847286
"860","99164","72012",2471028.11370672
"861","99164","84513",970218.223453586
"862","99164","73401",2184937.62800855
"863","99164","73425",2136737.36872294
"864","99164","84515",1082050.20830436
"865","99164","84516",977627.728298005
"866","99164","72013",2414121.52246348
"867","99164","94542",1084792.9489697
"868","99164","94544",1088119.06566357
"869","99164","94545",1092194.18952451
"870","99164","94546",1080380.29731364
"871","99164","94547",1055779.04262514
"872","99164","94548",1040605.40217155
"873","99164","94549",1062567.81793076
"874","99164","94550",1085793.5106326
"875","99164","94551",1067129.1073069
"876","99164","94552",1078668.14795446
"877","99164","94553",1053019.52806794
"878","99164","94555",1097312.07546148
"879","99164","94556",1068408.22703215
"880","99164","94558",1009717.32738012
"881","99164","94559",1034190.04403271
"882","99164","94560",1099153.03110958
"883","99164","94561",1039639.22202631
"884","99164","94563",1066569.54512011
"885","99164","94564",1057974.1252574
"886","99164","94565",1043768.40991715
"887","99164","94566",1080583.32961327
"888","99164","94567",988625.148520144
"889","99164","94568",1075320.21325128
"890","99164","94569",1050750.03387741
"891","99164","94571",1023874.30646958
"892","99164","94572",1052889.4276219
"893","99164","42566",2854778.25672366
"894","99164","48837",2583976.05306429
"895","99164","39601",2832506.06663137
"896","99164","42567",2869068.03488628
"897","99164","39629",2843134.9861888
"898","99164","48838",2529531.53043645
"899","99164","39630",2815190.10729692
"900","99164","42602",2861136.99373897
"901","99164","42603",2865999.20232931
"902","99164","48840",2613456.82706668
"903","99164","39631",2828145.93951061
"904","99164","48841",2610103.06825157
"905","99164","42629",2850760.85979727
"906","99164","42631",2909560.84643498
"907","99164","39633",2805462.83936127
"908","99164","39635",2861952.60985529
"909","99164","48842",2606050.17219612
"910","99164","39638",2823443.10131218
"911","99164","39641",2869069.07851812
"912","99164","39643",2888046.85818283
"913","99164","42633",2880166.32655636
"914","99164","48843",2655464.71447605
"915","99164","42634",2905903.15138108
"916","99164","48845",2563850.46047272
"917","99164","42635",2919351.6522845
"918","99164","42638",2914315.80559583
"919","99164","39645",2842788.93915652
"920","99164","39647",2819317.75541793
"921","99164","42642",2848962.0505636
"922","99164","48846",2552393.25927933
"923","99164","95968",885782.283270474
"924","99164","95969",860248.558252201
"925","99164","95970",906723.222826266
"926","99164","95971",813419.564725593
"927","99164","95973",849006.154613982
"928","99164","95974",890845.183285428
"929","99164","95975",895133.840766949
"930","99164","95977",904151.412613168
"931","99164","95978",840234.271798822
"932","99164","95979",933451.584889604
"933","99164","95981",848805.81102554
"934","99164","95982",919993.467507575
"935","99164","95983",793034.517561723
"936","99164","95984",809607.890080171
"937","99164","95986",871899.136506342
"938","99164","95987",945435.386057502
"939","99164","95988",904030.64727503
"940","99164","95991",930258.074645546
"941","99164","95993",926554.367209605
"942","99164","96001",804410.481652085
"943","99164","96002",804776.702328652
"944","99164","96003",780879.204693026
"945","99164","96006",684940.829035518
"946","99164","96007",810129.745702407
"947","99164","96008",778480.009196939
"948","99164","96009",702724.850220856
"949","99164","96010",810147.061770941
"950","99164","96011",740664.480441559
"951","99164","96013",733231.629706166
"952","99164","96014",749415.576383134
"953","99164","96015",654144.487476806
"954","99164","96016",735707.71483745
"955","99164","96017",746369.743753181
"956","99164","96019",792959.577661499
"957","99164","96020",782050.939538503
"958","99164","96021",861774.650409746
"959","99164","43788",2980013.91438493
"960","99164","23093",3326138.97248243
"961","99164","23102",3358113.38481591
"962","99164","49953",2110921.55149123
"963","99164","49955",2156955.62281763
"964","99164","23103",3369651.14323469
"965","99164","43793",3000804.07508038
"966","99164","23106",3405989.32406649
"967","99164","23108",3445960.69168985
"968","99164","49958",2163247.13488002
"969","99164","43802",2925173.64502148
"970","99164","49959",2070391.73191568
"971","99164","49960",2121410.03518137
"972","99164","23109",3488337.60154474
"973","99164","49961",2165525.37199943
"974","99164","23110",3446412.70319506
"975","99164","43804",2917079.26353319
"976","99164","43805",2902034.79776108
"977","99164","43811",2915805.06351315
"978","99164","49962",2201903.08899962
"979","99164","49963",2159269.86455355
"980","99164","49965",2146925.4979155
"981","99164","23111",3408373.12082827
"982","99164","49967",2149915.82082922
"983","99164","43812",2914847.85979796
"984","99164","49968",2077888.77492136
"985","99164","37723",2932223.6720391
"986","99164","37724",2979837.64514671
"987","99164","33825",3763412.34363548
"988","99164","33827",3745188.37382325
"989","99164","37725",3035930.19679712
"990","99164","37726",2915460.64763099
"991","99164","37727",3072096.69771672
"992","99164","37729",2956581.03206399
"993","99164","37730",2959157.54122845
"994","99164","37731",3032352.19445257
"995","99164","37732",2925193.78305379
"996","99164","37733",2915684.87175482
"997","99164","33830",3719121.66822741
"998","99164","37737",2996803.86379349
"999","99164","33834",3727660.97772394
"1000","99164","37738",3050518.58726365
"1001","99164","33837",3711077.67686709
"1002","99164","37742",2997426.58397859
"1003","99164","33838",3722498.03096632
"1004","99164","33839",3716151.00158309
"1005","99164","33841",3734165.10060092
"1006","99164","37743",3072520.55359673
"1007","99164","33843",3751095.40255206
"1008","99164","37745",3062300.14304086
"1009","99164","33844",3719596.50279259
"1010","99164","33847",3724104.17234648
"1011","99164","33848",3710509.31817047
"1012","99164","33849",3674722.35022088
"1013","99164","33850",3706307.26378473
"1014","99164","02651",3743650.41890167
"1015","99164","02652",3728795.34838647
"1016","99164","02653",3750796.76846906
"1017","99164","02655",3725706.0236353
"1018","99164","02657",3720563.8865716
"1019","99164","02659",3751222.38659271
"1020","99164","02660",3740152.44657423
"1021","99164","02663",3742511.67449851
"1022","99164","02664",3738569.66924648
"1023","99164","02666",3735255.45139462
"1024","99164","02667",3740000.93067493
"1025","99164","02668",3724611.42013818
"1026","99164","02669",3753990.4610962
"1027","99164","02670",3741004.72692008
"1028","99164","02671",3744975.85211087
"1029","99164","02672",3731055.23396782
"1030","99164","02673",3735478.4456857
"1031","99164","02675",3734382.13245841
"1032","99164","02702",3667964.00198129
"1033","99164","70514",2896919.73098242
"1034","99164","75182",2333739.40983774
"1035","99164","70515",2781107.51716752
"1036","99164","80504",1220577.54271986
"1037","99164","70516",2805446.82535113
"1038","99164","80510",1182052.19610491
"1039","99164","80511",1172824.07634451
"1040","99164","75189",2336757.6542502
"1041","99164","80512",1151573.95121735
"1042","99164","75845",2566481.46968175
"1043","99164","75846",2479507.52942295
"1044","99164","75847",2541871.63828851
"1045","99164","75848",2433463.22483833
"1046","99164","75849",2515467.95146721
"1047","99164","75850",2511846.97482398
"1048","99164","75851",2541612.7107724
"1049","99164","75852",2538941.80955664
"1050","99164","75853",2451499.87608852
"1051","99164","75855",2480316.83630357
"1052","99164","75856",2548697.01134913
"1053","99164","75858",2540029.21487197
"1054","99164","75859",2429324.54783836
"1055","99164","75860",2450609.43417473
"1056","99164","75861",2453453.22526648
"1057","99164","75862",2563619.18836897
"1058","99164","75901",2577288.85295424
"1059","99164","48603",2612676.33155607
"1060","99164","48604",2616629.24601468
"1061","99164","48607",2621158.81566474
"1062","99164","42071",2633315.93129106
"1063","99164","42076",2651118.33927834
"1064","99164","48609",2611064.72941985
"1065","99164","42078",2592675.43884985
"1066","99164","42079",2615154.94843877
"1067","99164","48610",2577750.96126819
"1068","99164","42081",2586388.20127994
"1069","99164","42082",2598865.39805748
"1070","99164","48611",2601604.75322236
"1071","99164","42083",2600276.51080182
"1072","99164","42084",2586233.91222404
"1073","99164","42085",2598356.88375097
"1074","99164","42086",2568377.25503409
"1075","99164","42087",2557924.75933764
"1076","99164","48612",2566810.24235779
"1077","99164","48613",2584366.34886502
"1078","99164","48614",2599875.76277541
"1079","99164","42088",2599424.96092616
"1080","99164","48615",2580244.56915405
"1081","99164","48616",2616635.16868974
"1082","99164","48617",2546405.93523322
"1083","99164","48618",2562186.50930269
"1084","99164","27407",3300953.08740338
"1085","99164","27408",3300078.74547539
"1086","99164","27409",3290730.22168575
"1087","99164","27410",3293118.30294387
"1088","99164","27455",3295752.9512749
"1089","99164","27501",3422990.09630688
"1090","99164","27502",3391308.59636195
"1091","99164","31820",3156074.88637883
"1092","99164","27503",3367783.25458801
"1093","99164","31821",3178295.73783759
"1094","99164","27504",3440868.56553451
"1095","99164","31822",3129701.9798804
"1096","99164","31823",3140455.50270851
"1097","99164","27505",3402946.90987197
"1098","99164","31824",3214916.2740895
"1099","99164","27507",3370835.06100348
"1100","99164","27508",3427510.79081916
"1101","99164","27509",3377350.81978347
"1102","99164","31825",3200083.521861
"1103","99164","27510",3366843.05062737
"1104","99164","31826",3149931.659969
"1105","99164","31827",3170270.33533662
"1106","99164","31829",3163441.04152218
"1107","99164","27511",3398612.56126506
"1108","99164","31830",3140736.49375253
"1109","99164","31831",3157506.60030559
"1110","99164","31832",3215107.18050775
"1111","99164","27513",3394869.45486161
"1112","99164","27514",3366598.86323591
"1113","99164","31833",3117958.70576796
"1114","99164","31836",3161646.92087613
"1115","99164","27516",3361771.20166609
"1116","99164","31901",3152996.88886396
"1117","99164","41390",2953508.99649124
"1118","99164","41397",2915388.66861421
"1119","99164","41408",2939654.91236503
"1120","99164","41421",2934082.83909153
"1121","99164","41425",2922857.62261117
"1122","99164","41464",2969267.15916614
"1123","99164","41465",2957298.69257433
"1124","99164","41472",2935058.51950822
"1125","99164","41501",3012467.22204732
"1126","99164","41503",3021478.70190552
"1127","99164","41512",3030654.47773385
"1128","99164","41513",3035264.93710825
"1129","99164","41514",3017826.10394516
"1130","99164","41517",3026162.82612181
"1131","99164","41519",3023443.58563974
"1132","99164","41522",3032432.45492464
"1133","99164","41524",3039780.32435374
"1134","99164","41526",3017961.10623239
"1135","99164","41527",3023188.22223513
"1136","99164","41528",3039221.54925359
"1137","99164","41531",3029685.30880911
"1138","99164","72014",2505152.85886884
"1139","99164","73430",2192518.67236403
"1140","99164","84518",960966.058233518
"1141","99164","73432",2225908.30588551
"1142","99164","84520",968812.984296357
"1143","99164","84521",962872.542813117
"1144","99164","84522",994160.699246474
"1145","99164","73433",2132864.45312598
"1146","99164","84523",977032.565839947
"1147","99164","73434",2121309.67882576
"1148","99164","73437",2152967.678016
"1149","99164","73438",2153563.68957446
"1150","99164","84525",1031462.96518531
"1151","99164","72015",2467082.32620576
"1152","99164","72016",2429819.98443108
"1153","99164","72017",2520991.81480819
"1154","99164","84526",924752.550801693
"1155","99164","73439",2228463.96421257
"1156","99164","73440",2216442.25095755
